order_id,ship_date,buyer_region,product_category,order_value_usd,buyer_tenure_yrs,new_buyer,payment_terms_days,route_risk_flag,rep_confidence_score,loss_recorded,loss_type,loss_amount_usd,days_to_loss_recorded,notes,days_observed,observation_window,loss_amount_reported,loss_amount_usd_imputed,route_risk_ordinal,pred_loss_proba,pred_severity_if_loss,expected_loss,risk_adjusted_value
1175,2024-06-28,EU-East,beauty,7093.79,2.1,0,30,low,0.58,0,none,0.0,,,360,164d+,1,0.0,0,0.3170050225696106,532.2833513431771,168.73649580597183,6925.053504194028
782,2024-09-27,EU-South,pet_care,15674.23,1.4,0,30,low,0.67,0,none,0.0,,,269,164d+,1,0.0,0,0.22414977892818197,690.4103223804163,154.75532113130518,15519.474678868695
1170,2024-03-19,EU-West,pet_care,4752.91,15.5,0,90,low,0.48,0,none,0.0,,,461,164d+,1,0.0,0,0.08596541398918552,558.365844917178,48.000151015726566,4704.909848984274
297,2024-11-10,EU-South,home_appliance,21249.92,6.1,0,0,medium,0.48,0,none,0.0,,,225,164d+,1,0.0,1,0.07841039339108545,718.099948424056,56.306499450048406,21193.61350054995
592,2024-04-16,EU-East,cleaning,8242.96,3.7,0,0,low,0.74,0,none,0.0,,,433,164d+,1,0.0,0,0.34460078718298875,346.689470701327,119.469464511731,8123.4905354882685
420,2024-01-31,EU-South,cleaning,8230.2,1.9,0,30,low,0.93,0,none,0.0,,,509,164d+,1,0.0,0,0.27055128673204165,535.8949208455134,144.98706038791926,8085.212939612082
439,2024-06-19,EU-North,cleaning,18108.94,1.8,0,0,medium,0.55,1,late_payment,638.18,34.0,,369,164d+,1,638.18,1,0.6449223855403687,885.0226082179629,570.7708917490878,17538.16910825091
262,2025-03-08,EU-South,cleaning,7833.11,1.7,0,30,low,0.94,0,none,0.0,,,107,90-120d,1,0.0,0,0.2757103671193446,535.8949208455134,147.75178536370862,7685.358214636291
725,2024-10-26,EU-West,beauty,3942.14,6.1,0,60,high,0.29,0,none,0.0,,,240,164d+,1,0.0,2,0.38494527135992146,707.3392496630921,272.28689940508224,3669.8531005949176
1226,2025-05-06,EU-South,beauty,7196.99,3.8,0,0,low,0.53,0,none,0.0,,,48,30-60d,1,0.0,0,0.25839214342002376,947.0990269349835,244.7229476007492,6952.267052399251
282,2024-11-14,EU-West,pet_care,2365.37,1.0,0,30,high,1.0,0,none,0.0,,,221,164d+,1,0.0,2,0.19277945767666602,148.20541670141097,28.570959856442308,2336.7990401435577
627,2025-06-19,EU-North,pet_care,13904.7,2.6,0,30,medium,0.45,0,none,0.0,,,4,<30d,1,0.0,1,0.3495449817123408,962.7052768930843,336.5087984059671,13568.191201594034
875,2024-10-14,EU-North,pet_care,6597.14,4.7,0,90,high,0.23,0,none,0.0,,,252,164d+,1,0.0,2,0.5914049640445315,1139.3057219425955,673.7910595211896,5923.348940478811
934,2024-06-01,Unknown,home_appliance,14309.64,4.0,0,60,medium,0.7,0,none,0.0,,,387,164d+,1,0.0,1,0.6097024114278798,762.4221177702817,464.85060373049174,13844.789396269507
1354,2024-04-27,EU-West,home_appliance,10333.3,10.3,0,60,low,0.33,0,none,0.0,,,422,164d+,1,0.0,0,0.33527970978893085,744.6422861596669,249.66344960017912,10083.63655039982
189,2024-11-30,EU-North,home_appliance,17335.36,5.2,0,0,low,0.55,0,none,0.0,,,205,164d+,1,0.0,0,0.28647702251742957,839.5349547617402,240.50747413944828,17094.85252586055
1121,2024-09-22,EU-North,home_appliance,7437.42,9.5,0,60,medium,0.23,1,freight_overrun,492.52,16.0,carrier surcharge applied,274,164d+,1,492.52,1,0.800899964888058,740.5725769808313,593.1245509010064,6844.295449098994
252,2024-04-11,EU-South,home_appliance,26071.66,5.8,0,30,medium,0.5,0,none,0.0,,,438,164d+,1,0.0,1,0.4147049138237844,1577.183292838984,654.0656615411034,25417.594338458897
584,2024-02-01,EU-West,home_appliance,7948.93,4.7,0,30,low,0.66,0,none,0.0,,,508,164d+,1,0.0,0,0.1624586932519793,673.8177158656856,109.46754560957277,7839.462454390427
902,2024-08-17,EU-West,cleaning,3857.43,1.0,0,90,low,0.56,0,none,0.0,,,310,164d+,1,0.0,0,0.1114862902244976,592.1472309148373,66.01629804140416,3791.4137019585955
1161,2024-02-29,EU-West,cleaning,6338.85,5.9,0,30,high,0.6,0,none,0.0,,,480,164d+,1,0.0,2,0.44602676432911137,928.2812373951316,414.0382767027742,5924.811723297226
991,2024-12-17,EU-North,beauty,12057.73,2.7,0,90,low,0.46,0,none,0.0,,,188,164d+,1,0.0,0,0.2965233297350115,804.1528902634892,238.45009263696312,11819.279907363036
515,2024-01-25,EU-West,home_appliance,3701.1,5.3,0,0,low,0.78,0,none,0.0,,,515,164d+,1,0.0,0,0.01776910734070709,381.19090623002955,6.773422130102806,3694.326577869897
913,2025-02-03,EU-South,beauty,26921.28,6.0,0,30,low,0.67,0,none,0.0,,,140,120-164d,1,0.0,0,0.2581326775101615,1690.872443299299,436.46943111699676,26484.810568883004
707,2024-09-03,EU-North,cleaning,21465.55,4.3,0,30,medium,0.74,0,none,0.0,,,293,164d+,1,0.0,1,0.23191382602032182,503.10999342349714,116.67816348390217,21348.871836516097
488,2025-01-03,EU-West,home_appliance,6539.49,1.5,0,30,medium,0.52,0,none,0.0,,,171,164d+,1,0.0,1,0.45393475842185027,818.5075164672346,371.5490117540228,6167.940988245977
664,2024-11-27,EU-West,home_appliance,17631.75,7.9,0,0,low,0.66,0,none,0.0,,,208,164d+,1,0.0,0,0.4044010735016111,673.9316140911993,272.5386682051545,17359.211331794846
274,2024-05-29,EU-East,home_appliance,7728.96,3.1,0,90,high,0.67,0,none,0.0,,,390,164d+,1,0.0,2,0.6915418780715726,752.160439035716,520.1504426218976,7208.809557378103
686,2024-01-14,EU-West,home_appliance,4989.5,2.8,0,30,low,0.63,1,late_payment,118.15,52.0,payment delayed,526,164d+,1,118.15,0,0.5689093527180902,446.3977075677368,253.95983086720045,4735.5401691328
1159,2024-02-06,EU-East,beauty,3798.32,9.5,0,0,high,0.38,0,none,0.0,,,503,164d+,1,0.0,2,0.223555611836327,531.6161086578051,118.8457644330429,3679.4742355669573
1258,2024-05-24,EU-South,beauty,6153.94,1.4,0,0,low,0.65,0,none,0.0,,,395,164d+,1,0.0,0,0.14346507641442696,660.0574713918535,94.6951955711457,6059.244804428854
449,2024-01-04,Unknown,beauty,4980.23,7.0,0,30,medium,0.6,0,none,0.0,,,536,164d+,1,0.0,1,0.4381162755177924,546.0670445744204,239.2408597519534,4740.989140248046
412,2024-11-17,EU-North,beauty,11700.71,3.3,0,0,low,0.56,0,none,0.0,,,218,164d+,1,0.0,0,0.25189325590988443,968.9691406145085,244.07679170559118,11456.633208294408
459,2024-08-16,EU-North,home_appliance,3978.87,0.5,1,30,low,0.55,0,none,0.0,,,311,164d+,1,0.0,0,0.2543814707063034,690.0705619614262,175.54116444287286,3803.328835557127
1042,2024-12-10,EU-North,home_appliance,2643.78,6.7,0,30,high,0.62,0,none,0.0,,,195,164d+,1,0.0,2,0.2022160693683026,295.80370654963525,59.81626284304207,2583.963737156958
1218,2024-01-16,EU-East,pet_care,2435.8,7.4,0,60,low,0.22,0,none,0.0,,,524,164d+,1,0.0,0,0.734828136977061,401.6610291730167,295.1518257634968,2140.6481742365036
668,2024-09-15,EU-South,pet_care,4132.59,0.5,1,0,low,0.44,0,none,0.0,,,281,164d+,1,0.0,0,0.2985777226350262,615.1276393443954,183.66340968530932,3948.9265903146907
1333,2024-11-15,EU-East,beauty,8486.94,0.7,1,30,low,0.19,0,none,0.0,,,220,164d+,1,0.0,0,0.4542197778410875,526.332431342934,239.07060003514692,8247.869399964853
150,2025-02-21,Unknown,home_appliance,10928.83,4.9,0,60,medium,0.49,0,none,0.0,,,122,120-164d,1,0.0,1,0.43810453667965704,933.9691954462804,409.1761416440647,10519.653858355936
802,2025-06-02,EU-West,pet_care,5597.53,3.7,0,90,low,0.33,0,none,0.0,,,21,<30d,1,0.0,0,0.40001300649159094,374.33125812010616,149.73737198440344,5447.792628015596
954,2025-02-04,EU-West,beauty,9321.46,2.6,0,30,low,0.77,0,none,0.0,,,139,120-164d,1,0.0,0,0.1742435408571206,468.182063260479,81.5777004682983,9239.8822995317
734,2024-09-13,EU-West,pet_care,8004.5,2.9,0,0,low,0.42,0,none,0.0,,,283,164d+,1,0.0,0,0.26718417307969194,716.3655028337593,191.40152449745568,7813.098475502545
219,2024-08-27,Unknown,pet_care,14355.04,0.0,1,30,low,0.22,1,dispute,1240.24,45.0,chargeback pending,300,164d+,1,1240.24,0,0.857790157575609,807.5222782755445,692.6846623277941,13662.355337672207
240,2024-01-07,EU-West,cleaning,9067.65,5.0,0,30,medium,0.78,0,none,0.0,,,533,164d+,1,0.0,1,0.07419326733351116,450.92272079148626,33.45542997043695,9034.194570029562
1000,2024-05-17,EU-West,beauty,29176.38,2.6,0,30,medium,0.63,0,none,0.0,,,402,164d+,1,0.0,1,0.33639199330492664,804.9726393401178,270.78635070355,28905.59364929645
726,2024-10-18,EU-West,beauty,3763.8,0.7,1,30,low,0.63,0,none,0.0,,,248,164d+,1,0.0,0,0.1805991553884302,406.0477183912893,73.331874988866,3690.4681250111344
193,2025-01-23,EU-West,pet_care,5870.64,2.9,0,60,medium,0.38,0,none,0.0,,,151,120-164d,1,0.0,1,0.4895235534605572,770.4526068357524,377.15469787118707,5493.485302128814
1374,2025-02-22,EU-South,home_appliance,14631.92,3.7,0,60,medium,0.66,0,none,0.0,,,121,120-164d,1,0.0,1,0.5008991578827655,829.3909237824167,415.4412152782215,14216.47878472178
192,2025-06-20,EU-West,home_appliance,7957.36,6.5,0,30,low,0.59,0,none,0.0,,,3,<30d,1,0.0,0,0.161131641616008,741.9057489701131,119.54449125590826,7837.815508744092
807,2024-07-22,EU-North,cleaning,8213.4,2.5,0,90,high,0.63,0,none,0.0,,,336,164d+,1,0.0,2,0.5869727525738189,841.8359129206208,494.13474302251046,7719.265256977489
948,2024-12-31,EU-South,pet_care,11937.52,3.0,0,30,low,0.5,0,none,0.0,,,174,164d+,1,0.0,0,0.46816013371261694,737.4087680765545,345.2253874635759,11592.294612536425
831,2024-01-26,EU-North,home_appliance,13952.65,1.1,0,30,low,0.69,0,none,0.0,,,514,164d+,1,0.0,0,0.29820610144143855,744.9880107451644,222.159970304928,13730.490029695071
645,2025-04-21,EU-North,pet_care,36859.38,5.8,0,60,high,0.63,0,none,0.0,,,63,60-90d,1,0.0,2,0.21744561786169905,363.6314923541675,79.07007452892366,36780.309925471076
983,2024-01-05,EU-North,home_appliance,10222.46,3.9,0,0,high,0.84,0,none,0.0,,,535,164d+,1,0.0,2,0.2442201626673449,478.2474627116452,116.79767313868295,10105.662326861317
826,2024-01-21,EU-West,home_appliance,8787.52,3.2,0,30,medium,0.8,0,none,0.0,,,519,164d+,1,0.0,1,0.3028743056009145,506.1978337438177,153.31431739184595,8634.205682608155
1356,2024-06-02,EU-West,cleaning,4317.9,2.6,0,60,low,0.31,0,none,0.0,,,386,164d+,1,0.0,0,0.7574424519950252,623.5172791614935,472.27845678934835,3845.6215432106515
17,2025-01-05,Unknown,beauty,21063.71,4.8,0,90,medium,0.25,0,none,0.0,,,169,164d+,1,0.0,1,0.177370635537719,554.3371688818357,98.32313594675108,20965.38686405325
987,2025-04-09,EU-West,pet_care,9223.0,6.6,0,60,low,0.44,0,none,0.0,,,75,60-90d,1,0.0,0,0.12593879723497348,729.0971452337695,91.8216175381937,9131.178382461807
1124,2024-03-30,EU-West,cleaning,16315.64,3.7,0,90,low,0.24,0,none,0.0,,,450,164d+,1,0.0,0,0.47485216710651074,686.7401962040464,326.1000704066418,15989.539929593358
583,2025-01-12,EU-West,pet_care,3215.12,6.3,0,30,medium,0.7,1,return,1101.69,52.0,goods sent back,162,120-164d,1,1101.69,1,0.5979199054735514,653.0774490241824,390.4880065874473,2824.6319934125527
1327,2024-06-30,EU-West,cleaning,11237.39,0.5,1,60,low,0.15,0,none,0.0,,,358,164d+,1,0.0,0,0.4218107604376236,758.3612683303035,319.884943280846,10917.505056719154
982,2025-01-30,EU-South,home_appliance,12047.33,10.5,0,30,low,0.7,0,none,0.0,,,144,120-164d,1,0.0,0,0.14275241631974556,1306.47237160298,186.50208790131393,11860.827912098686
628,2024-02-14,EU-West,beauty,4034.77,6.6,0,60,low,0.37,0,none,0.0,,,495,164d+,1,0.0,0,0.03762474442589551,599.0875663271601,22.54051657179112,4012.229483428209
1297,2024-07-25,EU-West,pet_care,5959.84,7.1,0,60,high,0.6,0,none,0.0,,,333,164d+,1,0.0,2,0.22590605486627593,984.98965184882,222.51512633327357,5737.3248736667265
324,2025-06-20,EU-East,beauty,11378.34,3.9,0,60,low,0.31,0,none,0.0,,,3,<30d,1,0.0,0,0.34385503112418425,571.6652324374527,196.56996629239433,11181.770033707606
1140,2025-05-05,EU-North,beauty,12378.15,2.7,0,30,low,0.57,0,none,0.0,,,49,30-60d,1,0.0,0,0.24915377748521,894.4138052799087,222.84657822041032,12155.303421779588
632,2025-03-26,EU-South,beauty,10799.86,2.7,0,30,low,0.56,0,none,0.0,,,89,60-90d,1,0.0,0,0.22639077570827165,894.1009346690612,202.41620416121947,10597.44379583878
1362,2025-05-03,EU-West,pet_care,8486.54,1.4,0,30,low,0.56,0,none,0.0,,,51,30-60d,1,0.0,0,0.24481876663254756,912.4351779209534,223.3812548907569,8263.158745109244
779,2024-11-22,EU-North,home_appliance,13528.08,4.0,0,0,medium,0.52,0,none,0.0,,,213,164d+,1,0.0,1,0.5215126051028991,781.2889284886039,407.45202443414445,13120.627975565856
908,2025-04-25,EU-West,beauty,3518.83,1.2,0,60,low,0.28,0,none,0.0,,,59,30-60d,1,0.0,0,0.5899270122492448,448.16133028864687,264.3824745828284,3254.4475254171716
438,2024-07-13,EU-East,beauty,2884.47,2.7,0,30,low,0.54,0,none,0.0,,,345,164d+,1,0.0,0,0.4568894579292466,431.2527185147603,197.03482079272283,2687.435179207277
120,2024-12-25,EU-North,home_appliance,10810.96,1.2,0,0,low,0.92,0,none,0.0,,,180,164d+,1,0.0,0,0.32719796353740144,543.316638567554,177.77209769529006,10633.18790230471
1086,2024-04-18,EU-North,beauty,8539.83,1.0,0,90,low,0.4,0,none,0.0,,,431,164d+,1,0.0,0,0.19836139562209867,823.192703284558,163.2896534894531,8376.540346510546
791,2024-12-02,EU-West,home_appliance,3366.91,5.1,0,30,low,0.77,0,none,0.0,,,203,164d+,1,0.0,0,0.061929057829949334,400.5065785762479,24.8029950659236,3342.107004934076
342,2024-10-29,EU-South,home_appliance,20611.83,11.5,0,0,low,0.4,0,none,0.0,,,237,164d+,1,0.0,0,0.12473685933925775,671.4091216229745,83.74946516297956,20528.080534837023
816,2024-08-16,EU-South,home_appliance,3002.29,7.1,0,60,low,0.41,0,none,0.0,,,311,164d+,1,0.0,0,0.1832482074124029,643.5232463946024,117.92448133002097,2884.365518669979
3,2024-05-25,EU-South,pet_care,5447.67,2.8,0,30,medium,0.89,0,none,0.0,,,394,164d+,1,0.0,1,0.2926009478827696,315.3994241970363,92.28617048173255,5355.383829518268
230,2025-04-01,EU-West,beauty,6141.78,4.8,0,0,medium,0.73,0,none,0.0,,,83,60-90d,1,0.0,1,0.34071949081079383,507.8435113178574,173.032182587786,5968.747817412213
893,2024-03-11,EU-West,cleaning,16462.02,3.5,0,60,medium,0.51,0,none,0.0,,,469,164d+,1,0.0,1,0.6101534612724043,816.5335345663318,498.2107623606378,15963.809237639363
1347,2024-05-10,Unknown,home_appliance,20299.12,0.4,1,0,low,0.58,0,none,0.0,,,409,164d+,1,0.0,0,0.38408381787073137,711.8453877765339,273.4082942708824,20025.711705729118
77,2024-04-28,EU-West,beauty,9947.19,1.8,0,30,low,0.61,0,none,0.0,,,421,164d+,1,0.0,0,0.28481733097777195,668.1329220729137,190.295835603187,9756.894164396814
1291,2024-07-04,EU-East,pet_care,8793.34,1.4,0,60,low,0.51,0,none,0.0,,,354,164d+,1,0.0,0,0.34119982788521624,686.7101312777997,234.30537859901952,8559.03462140098
1126,2024-03-29,EU-East,home_appliance,31254.36,3.2,0,60,medium,0.27,0,none,0.0,,,451,164d+,1,0.0,1,0.2885733838069843,341.2045429261752,98.4625495225218,31155.897450477478
372,2024-12-31,EU-West,cleaning,5602.22,1.5,0,30,medium,0.55,0,none,0.0,,"minor delay, no cost",174,164d+,1,0.0,1,0.4242293621248612,439.04529651293865,186.2559060836045,5415.9640939163955
181,2025-03-30,EU-South,pet_care,4847.26,1.4,0,0,medium,0.46,1,late_payment,223.06,66.0,,85,60-90d,1,223.06,1,0.717149626799501,517.6007130049247,371.1971581626374,4476.062841837363
1248,2024-08-07,EU-West,cleaning,6403.47,2.1,0,60,medium,0.47,1,freight_overrun,522.83,15.0,extra freight billed,320,164d+,1,522.83,1,0.5500893050950583,718.4077204519093,395.18840371831567,6008.281596281685
578,2025-03-01,EU-East,pet_care,18109.75,2.3,0,30,low,0.49,0,none,0.0,,,114,90-120d,1,0.0,0,0.473490501138018,625.6273932877099,296.2286279734696,17813.52137202653
937,2024-02-13,EU-South,pet_care,3817.26,3.9,0,0,low,0.89,0,none,0.0,,,496,164d+,1,0.0,0,0.178722432986943,624.0017542506201,111.52311170779133,3705.7368882922087
1149,2024-09-07,EU-East,home_appliance,4980.27,6.5,0,0,low,0.57,0,none,0.0,,,289,164d+,1,0.0,0,0.2840016949916854,603.7310896300063,171.46065277409895,4808.809347225902
1038,2024-06-15,EU-East,cleaning,5138.8,8.9,0,30,medium,0.61,0,none,0.0,,,373,164d+,1,0.0,1,0.2134261170245657,445.7182913278242,95.12792420492168,5043.672075795079
1201,2025-03-09,EU-East,beauty,10380.36,2.6,0,90,medium,0.62,0,none,0.0,,,106,90-120d,1,0.0,1,0.45403876998013704,488.48396142185766,221.79065699900497,10158.569343000996
1386,2024-10-05,EU-West,cleaning,12704.34,1.8,0,30,medium,0.56,0,none,0.0,,,261,164d+,1,0.0,1,0.49701468265108323,883.5185287729022,439.12168119441594,12265.218318805584
894,2024-04-06,EU-West,home_appliance,22775.04,5.5,0,30,medium,0.5,0,none,0.0,,,443,164d+,1,0.0,1,0.5921284065693937,663.6421408161627,392.9613633737756,22382.078636626225
590,2024-07-10,EU-West,home_appliance,10351.59,6.6,0,0,medium,0.7,0,none,0.0,,,348,164d+,1,0.0,1,0.24086790693358975,839.0130576629157,202.09131908921776,10149.498680910783
1046,2025-01-08,EU-West,beauty,25493.45,3.3,0,30,low,0.66,0,none,0.0,,,166,164d+,1,0.0,0,0.45690182622762804,1187.3529797555102,542.5037448271084,24950.946255172894
786,2024-12-09,EU-West,home_appliance,3261.94,2.7,0,30,low,0.44,0,none,0.0,,,196,164d+,1,0.0,0,0.3311915201433122,526.5540595972776,174.3902394356546,3087.5497605643454
1070,2025-06-01,Unknown,home_appliance,11063.07,3.5,0,30,low,0.69,0,none,0.0,,,22,<30d,1,0.0,0,0.34365998809417286,851.0783183288919,292.48156474411564,10770.588435255884
312,2024-10-09,EU-East,beauty,26808.97,5.7,0,0,low,0.51,0,none,0.0,,,257,164d+,1,0.0,0,0.10219554505571019,1040.3931124230303,106.32354119627834,26702.646458803723
302,2025-06-05,EU-West,pet_care,9410.68,2.6,0,60,medium,0.38,0,none,0.0,,,18,<30d,1,0.0,1,0.4419910814679264,725.2445801878961,320.55163632600045,9090.128363673999
723,2024-11-17,EU-West,home_appliance,10628.29,8.1,0,60,medium,0.45,0,none,0.0,,,218,164d+,1,0.0,1,0.4015910528004914,737.7697048024656,296.2817124759299,10332.008287524071
690,2025-01-06,EU-East,beauty,14293.6,2.2,0,30,low,0.48,1,freight_overrun,520.08,72.0,carrier surcharge applied,168,164d+,1,520.08,0,0.3464202740871373,567.9512759571275,196.74983668520747,14096.850163314793
813,2024-01-10,EU-South,pet_care,5884.78,0.5,1,30,low,0.07,1,return,,83.0,,530,164d+,0,658.67,0,0.5430390494231598,698.8538749369966,379.50494393147846,5505.275056068522
38,2024-07-09,EU-East,beauty,62587.35,4.2,0,30,medium,0.48,0,none,0.0,,,349,164d+,1,0.0,1,0.09521331097143668,255.49579131358837,24.32660023023398,62563.023399769765
354,2025-02-14,EU-East,pet_care,6213.36,1.0,0,0,high,0.6,0,none,0.0,,buyer queried ETA,129,120-164d,1,0.0,2,0.285559739622136,692.9465942715182,197.87764903222063,6015.482350967779
1283,2025-01-18,EU-East,home_appliance,11347.66,2.6,0,30,low,0.58,0,none,0.0,,,156,120-164d,1,0.0,0,0.2561513140983846,554.3569951426437,141.99927278541998,11205.66072721458
715,2024-07-12,EU-North,home_appliance,38507.44,5.6,0,30,medium,0.53,0,none,0.0,,,346,164d+,1,0.0,1,0.07981366977370914,408.49027159551144,32.60310764289691,38474.8368923571
237,2025-02-06,EU-East,beauty,10757.8,4.3,0,30,low,0.67,0,none,0.0,,,137,120-164d,1,0.0,0,0.24846326165404417,562.1775381602588,139.6804647599388,10618.119535240061
1164,2024-11-13,EU-West,beauty,15736.97,3.7,0,90,high,0.26,0,none,0.0,,,222,164d+,1,0.0,2,0.48933861461664385,642.0810831556439,314.1950677029369,15422.774932297063
730,2024-11-12,EU-East,home_appliance,2624.93,4.4,0,60,medium,0.35,0,none,0.0,,,223,164d+,1,0.0,1,0.7584224721702435,377.13184170474153,286.025263719827,2338.904736280173
1150,2025-05-27,EU-South,home_appliance,7409.19,7.7,0,60,high,0.21,1,dispute,3895.52,106.0,quality complaint raised,27,<30d,1,3895.52,2,0.8075713779189131,1124.0176655009234,907.7244949337806,6501.465505066219
952,2025-06-15,EU-West,pet_care,25466.5,4.3,0,30,high,0.77,0,none,0.0,,,8,<30d,1,0.0,2,0.1012387981965231,763.9281044742321,77.3391632055192,25389.16083679448
500,2024-07-01,EU-East,home_appliance,16628.9,2.2,0,30,medium,0.56,0,none,0.0,,,357,164d+,1,0.0,1,0.5961945532863665,715.8006807715229,426.75646711465515,16202.143532885346
1152,2025-03-22,EU-South,beauty,5954.48,2.8,0,30,low,0.82,0,none,0.0,,,93,90-120d,1,0.0,0,0.13497823591213393,462.51972549870726,62.430096622379935,5892.04990337762
554,2024-02-03,EU-South,pet_care,12017.76,0.7,1,60,low,0.04,0,none,0.0,,,506,164d+,1,0.0,0,0.5143638826260913,719.9187130928204,370.3001844416022,11647.459815558397
56,2024-12-24,EU-North,home_appliance,6895.28,3.9,0,90,low,0.27,1,return,423.39,63.0,QC reject on arrival,181,164d+,1,423.39,0,0.6081335850543632,737.2276557434586,448.33289728849337,6446.947102711506
303,2024-03-04,EU-East,beauty,23903.83,4.2,0,60,high,0.13,0,none,0.0,,,476,164d+,1,0.0,2,0.5453154690910771,402.6244682932087,219.55735079485657,23684.272649205144
795,2024-12-28,Unknown,beauty,24708.43,6.1,0,60,medium,0.62,0,none,0.0,,,177,164d+,1,0.0,1,0.18139915831126335,935.808463847525,169.75486768249735,24538.6751323175
287,2024-05-16,EU-West,beauty,8784.23,5.5,0,60,medium,0.47,0,none,0.0,,,403,164d+,1,0.0,1,0.264471347152415,689.921147338109,182.4643752654495,8601.76562473455
1064,2024-08-28,EU-North,beauty,5859.83,6.7,0,30,low,0.67,0,none,0.0,,,299,164d+,1,0.0,0,0.06216510654831059,897.5339922078241,55.79529625632995,5804.0347037436695
220,2024-10-18,EU-West,home_appliance,10717.78,5.3,0,30,low,0.51,0,none,0.0,,,248,164d+,1,0.0,0,0.13331102955820165,781.2532154002981,104.14967049066922,10613.630329509331
881,2024-08-24,EU-East,beauty,12628.89,7.2,0,60,low,0.47,0,none,0.0,,,303,164d+,1,0.0,0,0.2705313990727932,491.6511180047813,133.00706480953644,12495.882935190462
388,2024-03-21,Unknown,cleaning,14612.49,4.2,0,30,low,0.76,0,none,0.0,,,459,164d+,1,0.0,0,0.17637358456809726,475.3485673492787,83.83893074270189,14528.651069257297
1021,2024-06-11,EU-South,home_appliance,13068.0,5.4,0,30,low,0.63,0,none,0.0,,,377,164d+,1,0.0,0,0.2909431081111763,866.5365666442333,252.1128419914607,12815.88715800854
391,2025-03-22,EU-North,cleaning,5953.29,5.8,0,0,low,0.28,1,return,720.15,35.0,,93,90-120d,1,720.15,0,0.45954263529420647,739.6595107655207,339.9050807976109,5613.384919202389
1119,2024-06-01,EU-West,beauty,4427.49,2.5,0,0,low,0.55,1,dispute,1252.79,58.0,chargeback pending,387,164d+,1,1252.79,0,0.47172260432324054,721.9226907895445,340.5472518192854,4086.9427481807143
353,2024-07-13,Unknown,pet_care,23546.02,7.9,0,30,low,0.39,0,none,0.0,,,345,164d+,1,0.0,0,0.270702243134752,620.1604485652855,167.87882453007677,23378.141175469922
194,2024-04-27,EU-South,beauty,18192.65,0.6,1,60,low,0.07,1,freight_overrun,548.53,45.0,container reweigh cost,422,164d+,1,548.53,0,0.6856085140654997,723.9300483034747,496.3326047047107,17696.31739529529
236,2024-03-08,EU-South,beauty,6575.98,6.1,0,30,medium,0.64,0,none,0.0,,,472,164d+,1,0.0,1,0.34169624814858446,900.9314083728444,307.8448820802211,6268.135117919778
1203,2024-10-25,EU-South,beauty,10728.15,0.8,1,30,low,0.3,0,none,0.0,,,241,164d+,1,0.0,0,0.35225404051509007,636.137866735681,224.08213388229353,10504.067866117706
695,2025-02-04,EU-South,pet_care,7796.05,4.5,0,30,low,0.51,0,none,0.0,,,139,120-164d,1,0.0,0,0.17125290084844894,940.2145321424024,161.01446604925363,7635.035533950747
481,2024-07-29,EU-East,beauty,47281.06,1.4,0,30,low,0.96,0,none,0.0,,,329,164d+,1,0.0,0,0.284585862711416,152.35957941658714,43.35938235061795,47237.70061764938
568,2024-01-13,EU-West,pet_care,14202.47,0.8,1,30,medium,0.46,0,none,0.0,,,527,164d+,1,0.0,1,0.5106865483912472,740.326949528267,378.07501453561173,13824.394985464387
117,2025-04-25,EU-North,home_appliance,5567.36,4.6,0,0,low,0.6,0,none,0.0,,,59,30-60d,1,0.0,0,0.11629929717407016,356.64879541059537,41.47800424423098,5525.881995755769
1332,2024-04-25,EU-East,home_appliance,2099.18,2.5,0,60,medium,0.42,0,none,0.0,,,424,164d+,1,0.0,1,0.5054024484246183,286.4692923219677,144.78228173799022,1954.3977182620097
654,2025-02-13,EU-West,pet_care,2955.36,6.7,0,30,medium,0.39,0,none,0.0,,,130,120-164d,1,0.0,1,0.23840240575262314,531.8398962502478,126.79191074128457,2828.5680892587156
1169,2024-03-20,EU-South,cleaning,3240.84,5.4,0,60,medium,0.5,0,none,0.0,,,460,164d+,1,0.0,1,0.47434016991060224,651.2455418131846,308.91192095718816,2931.928079042812
1295,2025-03-07,EU-West,pet_care,14929.29,2.0,0,60,medium,0.24,0,none,0.0,,,108,90-120d,1,0.0,1,0.5585095382276902,681.7415104484204,380.75913619119535,14548.530863808806
758,2025-04-26,EU-South,home_appliance,9611.75,4.6,0,0,low,0.69,0,none,0.0,,,58,30-60d,1,0.0,0,0.16795119731347027,943.6436664498516,158.48608361752557,9453.263916382475
445,2025-03-24,EU-West,home_appliance,6012.3,3.3,0,0,high,0.61,0,none,0.0,,,91,90-120d,1,0.0,2,0.4152559623367541,964.42525223852,400.48333622017344,5611.816663779827
1089,2024-06-10,EU-East,home_appliance,17997.14,2.8,0,0,low,0.85,0,none,0.0,,,378,164d+,1,0.0,0,0.39472599016382526,306.8413633698489,121.11826097938172,17876.021739020616
121,2024-06-14,EU-East,home_appliance,7803.1,6.1,0,90,high,0.43,1,return,618.99,55.0,,374,164d+,1,618.99,2,0.6421290203534958,683.5561317836923,438.93122925888747,7364.168770741113
1072,2024-11-12,EU-North,pet_care,13126.17,3.1,0,30,medium,0.56,0,none,0.0,,,223,164d+,1,0.0,1,0.5773200559462983,1140.7503692571343,658.5780670002893,12467.59193299971
