order_id,ship_date,buyer_region,product_category,order_value_usd,buyer_tenure_yrs,new_buyer,payment_terms_days,route_risk_flag,rep_confidence_score,loss_recorded,loss_type,loss_amount_usd,days_to_loss_recorded,notes
1023,2024-04-29,EU-South,cleaning,7252.6,8.1,0,90,medium,0.64,0,none,0.0,,
1016,2024-01-02,EU-West,home_appliance,16822.02,0.6,1,90,low,0.05,1,dispute,4981.94,93.0,quality complaint raised
1127,2024-06-11,EU-East,pet_care,2977.89,1.5,0,0,low,0.71,0,none,0.0,,
1095,2024-04-22,EU-East,pet_care,8738.75,3.2,0,30,low,0.71,0,none,0.0,,
9,2024-12-08,EU-West,pet_care,20583.33,1.6,0,60,low,0.5,0,none,0.0,,
801,2024-06-20,EU-North,home_appliance,18109.01,3.4,0,30,medium,0.68,1,dispute,1341.07,53.0,chargeback pending
1200,2024-01-06,EU-North,pet_care,13750.21,7.8,0,30,medium,0.57,0,none,0.0,,
1194,2025-06-23,EU-South,home_appliance,16792.31,1.2,0,0,high,0.47,0,none,0.0,,
872,2025-03-06,EU-West,cleaning,9631.2,2.3,0,30,low,0.44,0,none,0.0,,
1054,2024-11-12,EU-West,cleaning,29263.84,3.1,0,0,low,0.72,0,none,0.0,,
75,2024-06-17,EU-West,beauty,7373.47,5.8,0,30,low,0.58,0,none,0.0,,
738,2024-07-18,EU-West,cleaning,15176.74,2.9,0,30,low,0.68,0,none,0.0,,
523,2024-02-24,EU-West,beauty,10670.24,5.6,0,60,high,0.35,0,none,0.0,,
336,2024-04-01,EU-North,cleaning,16974.87,1.5,0,0,medium,0.45,0,none,0.0,,
89,2024-10-13,EU-West,pet_care,35936.38,4.2,0,60,medium,0.26,0,none,0.0,,
638,2024-10-08,EU-North,home_appliance,6465.44,5.1,0,30,low,0.61,0,none,0.0,,
218,2025-05-01,EU-West,beauty,4852.83,4.8,0,90,high,0.36,1,late_payment,218.22,50.0,payment delayed
1116,2025-05-17,EU-West,pet_care,7755.38,7.3,0,30,medium,0.61,1,freight_overrun,,48.0,extra freight billed
174,2024-01-15,EU-South,pet_care,37106.48,4.4,0,0,medium,0.53,0,none,0.0,,
958,2025-05-26,EU-East,beauty,5694.01,0.9,1,0,low,0.11,0,none,0.0,,
904,2025-05-12,EU-East,beauty,31740.33,5.1,0,60,low,0.53,0,none,0.0,,
320,2024-03-15,EU-South,pet_care,7099.94,4.2,0,30,low,0.62,0,none,0.0,,
1216,2024-12-31,EU-East,beauty,7439.72,4.7,0,60,medium,0.26,0,none,0.0,,
692,2024-05-12,EU-South,pet_care,17235.99,3.5,0,0,low,0.84,0,none,0.0,,
267,2025-03-04,EU-West,pet_care,8219.36,3.5,0,0,low,0.57,0,none,0.0,,
7,2024-08-09,EU-North,pet_care,20204.44,0.6,1,60,medium,0.0,0,none,0.0,,
139,2025-05-11,EU-North,pet_care,3922.42,8.5,0,0,low,0.76,0,none,0.0,,
164,2025-04-21,EU-West,pet_care,3697.64,3.9,0,0,high,0.48,0,none,0.0,,
1337,2024-08-25,EU-West,home_appliance,4225.7,7.0,0,0,medium,0.66,0,none,0.0,,
1232,2024-10-26,EU-East,beauty,4796.76,2.0,0,0,medium,0.51,0,none,0.0,,
1012,2024-12-25,EU-East,pet_care,24576.42,0.3,1,30,high,0.58,0,none,0.0,,
1293,2024-06-29,EU-East,pet_care,4200.62,0.4,1,0,medium,0.47,0,none,0.0,,
524,2024-11-24,EU-North,beauty,4607.65,2.3,0,60,low,0.47,0,none,0.0,,
736,2024-06-14,EU-North,beauty,14549.38,6.4,0,0,low,0.7,0,none,0.0,,n/a
703,2025-04-20,EU-West,pet_care,39639.53,4.7,0,30,low,0.48,0,none,0.0,,
579,2024-12-02,EU-South,cleaning,8837.82,0.7,1,60,medium,0.24,0,none,0.0,,
1227,2024-07-10,EU-East,beauty,8369.67,3.0,0,60,medium,0.29,0,none,0.0,,
20,2025-02-12,EU-North,pet_care,12482.45,2.2,0,60,medium,0.37,0,none,0.0,,
1272,2025-02-03,EU-West,beauty,22390.72,3.0,0,30,low,0.8,0,none,0.0,,
857,2024-11-18,EU-North,pet_care,7603.65,2.9,0,60,low,0.12,0,none,0.0,,
672,2024-04-18,EU-East,beauty,9621.55,1.4,0,60,low,0.51,0,none,0.0,,
705,2025-01-18,EU-West,cleaning,10350.44,1.8,0,30,low,0.54,0,none,0.0,,
138,2025-04-26,EU-East,cleaning,2059.09,3.2,0,60,medium,0.01,0,none,0.0,,
558,2025-04-19,EU-East,home_appliance,15279.4,2.9,0,60,low,0.2,0,none,0.0,,
1142,2025-04-26,EU-North,beauty,12179.0,6.2,0,30,medium,0.48,0,none,0.0,,
1056,2024-02-04,EU-North,beauty,16408.28,2.9,0,30,medium,0.65,0,none,0.0,,
743,2025-01-06,EU-South,cleaning,6979.58,2.8,0,60,low,0.49,0,none,0.0,,
1081,2024-07-16,EU-West,beauty,29502.95,7.6,0,60,low,0.52,1,freight_overrun,,51.0,
369,2025-01-25,EU-West,home_appliance,16828.8,0.7,1,30,medium,0.0,0,none,0.0,,
1315,2025-01-31,EU-West,pet_care,13086.97,2.6,0,90,low,0.66,0,none,0.0,,
1090,2024-03-02,EU-East,cleaning,11634.23,6.6,0,30,medium,0.59,0,none,0.0,,
328,2024-03-30,EU-East,pet_care,9925.8,1.0,0,0,medium,0.47,0,none,0.0,,
318,2024-05-10,EU-North,cleaning,4461.19,1.4,0,90,medium,0.63,0,none,0.0,,
1063,2024-08-11,EU-West,home_appliance,7915.88,2.7,0,60,medium,0.48,0,none,0.0,,
1379,2024-08-24,EU-North,home_appliance,21782.46,6.6,0,0,medium,0.71,0,none,0.0,,
529,2024-09-27,,home_appliance,1444.32,3.2,0,90,medium,0.31,1,return,310.63,78.0,QC reject on arrival
527,2024-12-30,EU-South,beauty,7021.11,0.6,1,0,low,0.3,0,none,0.0,,
88,2024-11-14,EU-East,beauty,9123.54,4.3,0,0,medium,0.59,0,none,0.0,,
480,2024-12-05,EU-East,beauty,23058.37,5.5,0,30,low,0.58,0,none,0.0,,
339,2024-03-24,EU-West,beauty,9835.43,4.5,0,30,medium,0.51,1,freight_overrun,347.02,40.0,extra freight billed
657,2025-01-30,EU-South,pet_care,14893.06,1.4,0,0,low,0.62,0,none,0.0,,
149,2024-07-29,EU-East,home_appliance,14158.35,3.2,0,90,low,0.49,0,none,0.0,,
1129,2024-10-08,EU-North,pet_care,13255.39,12.1,0,30,medium,0.55,1,late_payment,305.59,88.0,payment delayed
1289,2024-10-06,EU-East,home_appliance,6306.42,7.4,0,60,low,0.53,0,none,0.0,,
1014,2024-01-05,,beauty,6359.65,1.1,0,60,low,0.24,0,none,0.0,,
247,2024-12-11,EU-North,home_appliance,3924.7,1.4,0,30,low,0.78,0,none,0.0,,
366,2024-04-07,EU-East,home_appliance,20678.53,2.8,0,30,low,0.76,0,none,0.0,,
659,2024-11-09,,home_appliance,5256.84,4.2,0,30,low,0.59,0,none,0.0,,
1051,2024-12-22,EU-North,cleaning,34436.04,3.3,0,30,medium,0.7,1,freight_overrun,170.09,57.0,carrier surcharge applied
199,2025-04-16,EU-West,pet_care,2873.04,3.8,0,60,low,0.45,0,none,0.0,,
675,2024-05-08,EU-East,beauty,10835.54,2.6,0,0,high,0.58,0,none,0.0,,
796,2024-12-06,EU-West,pet_care,12661.88,4.4,0,90,low,0.24,0,none,0.0,,
405,2025-05-31,EU-South,cleaning,8439.93,2.4,0,60,low,0.33,0,none,0.0,,
1181,2025-01-07,,home_appliance,11556.03,6.7,0,0,low,0.59,0,none,0.0,,
484,2025-02-21,EU-West,cleaning,10506.61,0.9,1,60,low,0.32,0,none,0.0,,
159,2025-04-29,EU-North,cleaning,19637.36,3.4,0,30,medium,0.68,0,none,0.0,,
316,2024-07-23,EU-West,cleaning,9385.86,10.4,0,60,high,0.52,0,none,0.0,,
257,2024-03-25,EU-South,home_appliance,7046.05,1.3,0,0,low,0.48,0,none,0.0,,
1088,2025-06-10,EU-North,pet_care,8274.42,9.3,0,30,low,0.81,0,none,0.0,,
883,2025-05-24,EU-South,home_appliance,12453.93,5.8,0,90,medium,0.5,1,freight_overrun,484.79,70.0,carrier surcharge applied
385,2024-03-15,EU-West,home_appliance,16016.21,1.2,0,0,low,0.56,0,none,0.0,,
178,2024-05-16,EU-South,pet_care,38608.14,1.3,0,60,medium,0.66,0,none,0.0,,
884,2024-06-12,EU-East,cleaning,6378.55,4.4,0,0,medium,0.48,0,none,0.0,,
315,2024-06-18,EU-West,home_appliance,5258.1,4.8,0,30,medium,0.66,0,none,0.0,,
358,2024-09-15,EU-North,pet_care,4475.44,7.5,0,0,low,0.73,0,none,0.0,,
299,2025-06-06,EU-North,pet_care,10909.38,0.1,1,30,medium,0.19,1,dispute,3417.71,91.0,
456,2024-10-11,EU-West,pet_care,4331.13,1.7,0,30,low,0.56,0,none,0.0,,
544,2024-12-23,EU-South,home_appliance,16949.99,5.6,0,30,high,0.67,1,return,483.97,53.0,goods sent back
1358,2024-02-01,EU-East,cleaning,2877.76,7.6,0,30,low,0.66,1,freight_overrun,367.92,56.0,
1107,2024-11-29,EU-West,pet_care,10511.23,2.7,0,0,low,0.84,0,none,0.0,,
528,2025-01-20,,cleaning,13050.74,1.9,0,30,high,0.76,0,none,0.0,,
1167,2024-09-13,EU-South,home_appliance,3188.29,2.7,0,30,low,0.54,0,none,0.0,,
160,2024-09-22,EU-North,pet_care,10457.06,2.7,0,90,medium,0.4,0,none,0.0,,
1353,2024-09-07,EU-West,pet_care,48706.95,8.3,0,60,medium,0.24,1,freight_overrun,206.5,63.0,
361,2025-03-23,EU-South,home_appliance,40508.72,3.2,0,30,medium,0.67,0,none,0.0,,
1229,2024-02-02,EU-South,home_appliance,4932.78,1.9,0,0,low,0.69,0,none,0.0,,"minor delay, no cost"
203,2025-03-13,EU-East,cleaning,31252.74,4.4,0,30,low,0.79,0,none,0.0,,
810,2024-10-08,EU-South,home_appliance,20625.16,5.7,0,90,medium,0.62,0,none,0.0,,
673,2024-02-02,EU-South,home_appliance,2128.92,5.9,0,30,low,0.51,0,none,0.0,,
113,2025-03-23,EU-West,cleaning,8878.69,2.3,0,0,medium,0.6,0,none,0.0,,
1103,2025-02-17,EU-North,pet_care,3759.66,2.7,0,90,medium,0.43,0,none,0.0,,
308,2025-05-31,EU-North,beauty,7620.07,5.9,0,0,high,0.67,1,default,5422.98,49.0,
858,2025-05-02,EU-South,cleaning,56665.29,6.3,0,30,medium,0.57,0,none,0.0,,
423,2024-02-28,EU-West,beauty,9546.24,2.9,0,0,low,0.5,0,none,0.0,,
1363,2025-02-15,EU-North,home_appliance,14697.88,13.1,0,60,medium,0.25,1,return,384.08,33.0,QC reject on arrival
1034,2024-12-07,EU-South,home_appliance,3863.28,4.9,0,30,low,0.68,0,none,0.0,,
1136,2025-06-12,EU-West,beauty,4237.22,5.6,0,90,high,0.16,0,none,0.0,,
460,2025-05-27,EU-North,home_appliance,8565.42,8.3,0,90,high,0.31,1,default,,122.0,non-payment - escalated
1084,2024-12-22,EU-South,home_appliance,23444.37,3.6,0,0,high,0.82,0,none,0.0,,
1207,2024-11-10,EU-North,cleaning,23527.74,5.4,0,30,low,0.72,0,none,0.0,,
708,2024-10-17,,pet_care,7861.68,1.5,0,30,high,0.67,1,late_payment,385.96,23.0,paid 40 days late
792,2024-06-10,EU-East,beauty,9149.78,1.4,0,30,medium,0.72,0,none,0.0,,
450,2024-09-21,EU-North,cleaning,5965.42,1.3,0,60,low,0.66,0,none,0.0,,
840,2024-02-28,EU-East,beauty,11273.8,2.3,0,30,medium,0.55,0,none,0.0,,
81,2024-05-07,EU-North,beauty,16764.36,3.5,0,60,medium,0.56,0,none,0.0,,
1219,2024-08-08,EU-North,pet_care,5814.4,2.5,0,30,low,0.54,0,none,0.0,,
1278,2024-07-26,EU-West,pet_care,9144.17,8.9,0,90,low,0.35,0,none,0.0,,
216,2024-05-16,EU-North,home_appliance,1700.59,5.3,0,60,medium,0.6,0,none,0.0,,
1125,2025-06-02,EU-East,pet_care,4321.55,5.4,0,30,low,0.68,0,none,0.0,,
31,2024-12-15,EU-North,pet_care,17641.33,0.6,1,0,low,0.38,0,none,0.0,,
243,2024-10-26,EU-West,beauty,9294.6,2.3,0,0,low,0.66,0,none,0.0,,
846,2024-07-23,EU-South,home_appliance,9479.0,5.0,0,60,medium,0.2,0,none,0.0,,
642,2024-04-03,EU-South,cleaning,8146.41,4.0,0,60,low,0.57,0,none,0.0,,
210,2025-04-02,EU-East,beauty,13302.77,3.7,0,30,medium,0.85,0,none,0.0,,
719,2024-08-22,EU-North,home_appliance,11677.59,2.1,0,0,medium,0.62,0,none,0.0,,
436,2025-01-25,EU-West,home_appliance,10173.27,2.5,0,30,medium,0.49,0,none,0.0,,
935,2024-01-08,EU-North,beauty,14720.84,1.4,0,30,low,0.91,1,dispute,1034.49,39.0,chargeback pending
1308,2024-06-30,EU-North,home_appliance,8914.78,3.3,0,90,low,0.48,0,none,0.0,,
1019,2024-11-24,EU-West,home_appliance,8611.19,3.5,0,60,low,0.38,0,none,0.0,,
1273,2024-12-17,EU-West,beauty,12747.88,5.0,0,30,medium,0.34,1,default,,28.0,buyer did not pay
552,2025-05-10,EU-West,home_appliance,4817.68,2.7,0,30,high,0.79,0,none,0.0,,
545,2024-02-08,EU-West,pet_care,6700.79,2.3,0,0,medium,0.83,0,none,0.0,,
1134,2024-01-12,EU-North,home_appliance,4824.78,2.7,0,90,high,0.52,0,none,0.0,,
968,2025-06-10,EU-West,beauty,8412.82,3.8,0,0,medium,0.38,1,dispute,1662.3,64.0,buyer disputes invoice
745,2025-04-29,EU-East,home_appliance,19581.22,6.3,0,30,medium,0.54,0,none,0.0,,
404,2025-03-28,EU-West,cleaning,82638.73,10.1,0,0,medium,0.63,0,none,0.0,,n/a
1380,2025-01-10,EU-East,home_appliance,19579.93,2.5,0,60,low,0.1,0,none,0.0,,buyer queried ETA
363,2025-01-16,EU-West,home_appliance,4859.97,1.8,0,60,high,0.47,1,return,710.28,71.0,goods sent back
272,2024-07-01,EU-West,cleaning,16609.7,5.8,0,30,medium,0.23,1,freight_overrun,282.97,18.0,
467,2025-02-11,EU-North,pet_care,13363.41,3.5,0,90,low,0.4,1,dispute,2678.77,58.0,
1245,2024-01-18,EU-West,home_appliance,7705.8,8.5,0,0,low,0.73,0,none,0.0,,
1027,2025-01-14,EU-South,home_appliance,9456.6,3.4,0,30,low,0.82,0,none,0.0,,
278,2024-02-07,EU-East,beauty,6656.18,1.4,0,30,medium,0.64,0,none,0.0,,
1243,2025-01-16,EU-West,beauty,12446.41,7.1,0,60,high,0.4,0,none,0.0,,
1326,2024-12-09,EU-South,cleaning,6374.84,2.5,0,60,medium,0.27,1,return,,11.0,QC reject on arrival
1316,2024-12-22,EU-North,home_appliance,6774.22,2.5,0,30,low,0.47,0,none,0.0,,
923,2024-04-20,EU-North,beauty,10000.8,3.7,0,30,low,0.75,0,none,0.0,,
1074,2024-11-07,EU-South,beauty,7995.17,4.9,0,30,low,0.7,0,none,0.0,,
443,2024-12-16,EU-North,home_appliance,4959.51,5.8,0,60,medium,0.44,0,none,0.0,,
300,2024-04-05,EU-North,cleaning,9254.65,3.2,0,30,high,0.54,1,freight_overrun,553.02,38.0,
1168,2025-04-22,EU-East,home_appliance,54853.57,3.5,0,30,medium,0.52,0,none,0.0,,
376,2024-08-11,EU-West,beauty,17080.12,1.3,0,30,low,0.59,0,none,0.0,,
880,2024-05-25,EU-East,cleaning,6057.54,7.9,0,60,low,0.67,0,none,0.0,,
1341,2024-01-26,EU-West,home_appliance,7502.93,4.0,0,60,low,0.07,0,none,0.0,,
1104,2024-07-27,,pet_care,9306.34,0.7,1,60,medium,0.36,1,return,1048.29,38.0,
1118,2025-03-23,EU-North,home_appliance,2669.09,3.4,0,60,low,0.27,0,none,0.0,,
473,2024-10-17,EU-West,pet_care,10186.76,2.2,0,60,medium,0.24,0,none,0.0,,
979,2024-04-04,,home_appliance,16956.44,4.4,0,0,medium,0.62,0,none,0.0,,
564,2024-12-27,EU-North,home_appliance,41909.15,3.1,0,90,medium,0.49,0,none,0.0,,
1266,2024-10-13,EU-South,pet_care,47438.16,1.8,0,30,medium,0.62,0,none,0.0,,
389,2024-01-07,EU-West,pet_care,9605.79,3.4,0,30,low,0.4,0,none,0.0,,
23,2024-07-02,EU-South,beauty,6086.78,3.5,0,60,low,0.4,0,none,0.0,,
714,2025-02-06,EU-South,cleaning,16202.7,4.3,0,30,low,0.48,0,none,0.0,,buyer queried ETA
125,2025-05-31,EU-West,cleaning,5719.4,4.7,0,30,medium,0.74,0,none,0.0,,
424,2024-05-13,EU-West,cleaning,14511.07,6.6,0,30,low,0.61,0,none,0.0,,
1253,2024-12-22,EU-West,pet_care,12069.16,5.7,0,90,low,0.45,0,none,0.0,,
1334,2024-03-29,EU-South,home_appliance,8865.1,2.2,0,30,low,0.47,0,none,0.0,,
1055,2025-06-03,EU-West,cleaning,7613.27,2.9,0,0,medium,0.59,0,none,0.0,,
1397,2024-09-08,,cleaning,4736.49,3.3,0,30,medium,0.36,1,return,,73.0,QC reject on arrival
143,2024-04-03,EU-South,beauty,12257.66,4.4,0,30,high,0.78,0,none,0.0,,
51,2025-01-12,EU-West,pet_care,6609.82,3.9,0,0,high,0.74,0,none,0.0,,
1303,2024-03-11,EU-North,beauty,10556.78,2.0,0,30,low,0.57,0,none,0.0,,
1018,2024-10-10,EU-South,beauty,6990.4,4.1,0,30,medium,0.58,0,none,0.0,,"minor delay, no cost"
624,2024-12-18,EU-East,home_appliance,2035.61,4.2,0,30,low,0.38,0,none,0.0,,
1180,2024-01-19,,pet_care,6273.52,1.7,0,30,low,0.48,0,none,0.0,,
82,2024-11-14,EU-East,home_appliance,17858.27,2.7,0,30,medium,0.63,0,none,0.0,,
704,2024-04-21,EU-South,pet_care,10224.68,2.8,0,60,low,0.31,0,none,0.0,,
483,2024-07-07,EU-East,beauty,26873.32,4.2,0,90,low,0.65,0,none,0.0,,
322,2024-02-12,EU-East,home_appliance,7934.28,1.4,0,60,low,0.3,0,none,0.0,,
1163,2025-04-07,EU-South,cleaning,15515.92,3.3,0,0,high,0.63,0,none,0.0,,
955,2024-05-26,EU-South,beauty,2547.51,2.6,0,60,low,0.43,0,none,0.0,,
1329,2024-01-25,EU-West,beauty,5558.73,5.6,0,60,low,0.42,0,none,0.0,,
67,2024-06-06,EU-East,beauty,5437.81,1.7,0,0,medium,0.38,1,late_payment,215.2,82.0,
862,2024-10-29,,pet_care,26298.42,8.6,0,30,high,0.82,0,none,0.0,,
1234,2024-03-25,,cleaning,11540.08,1.3,0,60,medium,0.56,0,none,0.0,,
737,2024-07-24,EU-West,home_appliance,3958.55,4.7,0,30,medium,0.54,0,none,0.0,,
1022,2024-12-02,,home_appliance,2833.57,3.2,0,30,medium,0.7,0,none,0.0,,
418,2024-04-22,EU-North,beauty,5747.2,1.9,0,60,medium,0.37,1,dispute,,30.0,chargeback pending
633,2024-04-20,EU-West,home_appliance,8278.24,2.7,0,30,high,0.53,0,none,0.0,,
1114,2024-08-07,EU-South,home_appliance,5887.52,9.2,0,30,high,0.66,0,none,0.0,,
65,2024-07-07,EU-North,cleaning,18251.35,2.3,0,30,low,0.62,0,none,0.0,,
140,2025-01-28,EU-West,beauty,6795.15,5.7,0,60,low,0.33,0,none,0.0,,
1123,2024-10-15,EU-South,beauty,4229.05,3.7,0,0,high,0.65,0,none,0.0,,
1139,2024-05-22,EU-West,home_appliance,4508.75,6.0,0,0,medium,0.55,0,none,0.0,,
492,2024-10-31,EU-North,cleaning,3579.83,2.7,0,90,high,0.55,1,freight_overrun,833.51,16.0,container reweigh cost
1091,2024-03-06,EU-West,pet_care,11669.14,0.5,1,0,medium,0.48,0,none,0.0,,
973,2024-08-04,EU-West,home_appliance,13757.17,1.2,0,30,low,0.44,0,none,0.0,,
533,2024-05-13,EU-West,cleaning,21099.73,1.3,0,90,low,0.37,0,none,0.0,,
66,2024-03-07,EU-East,cleaning,4977.4,1.9,0,30,high,0.54,1,dispute,,67.0,
1175,2024-06-28,EU-East,beauty,7093.79,2.1,0,30,low,0.58,0,none,0.0,,
782,2024-09-27,EU-South,pet_care,15674.23,1.4,0,30,low,0.67,0,none,0.0,,
1170,2024-03-19,EU-West,pet_care,4752.91,15.5,0,90,low,0.48,0,none,0.0,,
297,2024-11-10,EU-South,home_appliance,21249.92,6.1,0,0,medium,0.48,0,none,0.0,,
592,2024-04-16,EU-East,cleaning,8242.96,3.7,0,0,low,0.74,0,none,0.0,,
420,2024-01-31,EU-South,cleaning,8230.2,1.9,0,30,low,0.93,0,none,0.0,,
439,2024-06-19,EU-North,cleaning,18108.94,1.8,0,0,medium,0.55,1,late_payment,638.18,34.0,
262,2025-03-08,EU-South,cleaning,7833.11,1.7,0,30,low,0.94,0,none,0.0,,
725,2024-10-26,EU-West,beauty,3942.14,6.1,0,60,high,0.29,0,none,0.0,,
1226,2025-05-06,EU-South,beauty,7196.99,3.8,0,0,low,0.53,0,none,0.0,,
282,2024-11-14,EU-West,pet_care,2365.37,1.0,0,30,high,1.0,0,none,0.0,,
627,2025-06-19,EU-North,pet_care,13904.7,2.6,0,30,medium,0.45,0,none,0.0,,
875,2024-10-14,EU-North,pet_care,6597.14,4.7,0,90,high,0.23,0,none,0.0,,
934,2024-06-01,,home_appliance,14309.64,4.0,0,60,medium,0.7,0,none,0.0,,
1354,2024-04-27,EU-West,home_appliance,10333.3,10.3,0,60,low,0.33,0,none,0.0,,
189,2024-11-30,EU-North,home_appliance,17335.36,5.2,0,0,low,0.55,0,none,0.0,,
1121,2024-09-22,EU-North,home_appliance,7437.42,9.5,0,60,medium,0.23,1,freight_overrun,492.52,16.0,carrier surcharge applied
252,2024-04-11,EU-South,home_appliance,26071.66,5.8,0,30,medium,0.5,0,none,0.0,,
584,2024-02-01,EU-West,home_appliance,7948.93,4.7,0,30,low,0.66,0,none,0.0,,
902,2024-08-17,EU-West,cleaning,3857.43,1.0,0,90,low,0.56,0,none,0.0,,
1161,2024-02-29,EU-West,cleaning,6338.85,5.9,0,30,high,0.6,0,none,0.0,,
991,2024-12-17,EU-North,beauty,12057.73,2.7,0,90,low,0.46,0,none,0.0,,
515,2024-01-25,EU-West,home_appliance,3701.1,5.3,0,0,low,0.78,0,none,0.0,,
913,2025-02-03,EU-South,beauty,26921.28,6.0,0,30,low,0.67,0,none,0.0,,
707,2024-09-03,EU-North,cleaning,21465.55,4.3,0,30,medium,0.74,0,none,0.0,,
488,2025-01-03,EU-West,home_appliance,6539.49,1.5,0,30,medium,0.52,0,none,0.0,,
664,2024-11-27,EU-West,home_appliance,17631.75,7.9,0,0,low,0.66,0,none,0.0,,
274,2024-05-29,EU-East,home_appliance,7728.96,3.1,0,90,high,0.67,0,none,0.0,,
686,2024-01-14,EU-West,home_appliance,4989.5,2.8,0,30,low,0.63,1,late_payment,118.15,52.0,payment delayed
1159,2024-02-06,EU-East,beauty,3798.32,9.5,0,0,high,0.38,0,none,0.0,,
1258,2024-05-24,EU-South,beauty,6153.94,1.4,0,0,low,0.65,0,none,0.0,,
449,2024-01-04,,beauty,4980.23,7.0,0,30,medium,0.6,0,none,0.0,,
412,2024-11-17,EU-North,beauty,11700.71,3.3,0,0,low,0.56,0,none,0.0,,
459,2024-08-16,EU-North,home_appliance,3978.87,0.5,1,30,low,0.55,0,none,0.0,,
1042,2024-12-10,EU-North,home_appliance,2643.78,6.7,0,30,high,0.62,0,none,0.0,,
1218,2024-01-16,EU-East,pet_care,2435.8,7.4,0,60,low,0.22,0,none,0.0,,
668,2024-09-15,EU-South,pet_care,4132.59,0.5,1,0,low,0.44,0,none,0.0,,
1333,2024-11-15,EU-East,beauty,8486.94,0.7,1,30,low,0.19,0,none,0.0,,
150,2025-02-21,,home_appliance,10928.83,4.9,0,60,medium,0.49,0,none,0.0,,
802,2025-06-02,EU-West,pet_care,5597.53,3.7,0,90,low,0.33,0,none,0.0,,
954,2025-02-04,EU-West,beauty,9321.46,2.6,0,30,low,0.77,0,none,0.0,,
734,2024-09-13,EU-West,pet_care,8004.5,2.9,0,0,low,0.42,0,none,0.0,,
219,2024-08-27,,pet_care,14355.04,0.0,1,30,low,0.22,1,dispute,1240.24,45.0,chargeback pending
240,2024-01-07,EU-West,cleaning,9067.65,5.0,0,30,medium,0.78,0,none,0.0,,
1000,2024-05-17,EU-West,beauty,29176.38,2.6,0,30,medium,0.63,0,none,0.0,,
726,2024-10-18,EU-West,beauty,3763.8,0.7,1,30,low,0.63,0,none,0.0,,
193,2025-01-23,EU-West,pet_care,5870.64,2.9,0,60,medium,0.38,0,none,0.0,,
1374,2025-02-22,EU-South,home_appliance,14631.92,3.7,0,60,medium,0.66,0,none,0.0,,
192,2025-06-20,EU-West,home_appliance,7957.36,6.5,0,30,low,0.59,0,none,0.0,,
807,2024-07-22,EU-North,cleaning,8213.4,2.5,0,90,high,0.63,0,none,0.0,,
948,2024-12-31,EU-South,pet_care,11937.52,3.0,0,30,low,0.5,0,none,0.0,,
831,2024-01-26,EU-North,home_appliance,13952.65,1.1,0,30,low,0.69,0,none,0.0,,
645,2025-04-21,EU-North,pet_care,36859.38,5.8,0,60,high,0.63,0,none,0.0,,
983,2024-01-05,EU-North,home_appliance,10222.46,3.9,0,0,high,0.84,0,none,0.0,,
826,2024-01-21,EU-West,home_appliance,8787.52,3.2,0,30,medium,0.8,0,none,0.0,,
1356,2024-06-02,EU-West,cleaning,4317.9,2.6,0,60,low,0.31,0,none,0.0,,
17,2025-01-05,,beauty,21063.71,4.8,0,90,medium,0.25,0,none,0.0,,
987,2025-04-09,EU-West,pet_care,9223.0,6.6,0,60,low,0.44,0,none,0.0,,
1124,2024-03-30,EU-West,cleaning,16315.64,3.7,0,90,low,0.24,0,none,0.0,,
583,2025-01-12,EU-West,pet_care,3215.12,6.3,0,30,medium,0.7,1,return,1101.69,52.0,goods sent back
1327,2024-06-30,EU-West,cleaning,11237.39,0.5,1,60,low,0.15,0,none,0.0,,
982,2025-01-30,EU-South,home_appliance,12047.33,10.5,0,30,low,0.7,0,none,0.0,,
628,2024-02-14,EU-West,beauty,4034.77,6.6,0,60,low,0.37,0,none,0.0,,
1297,2024-07-25,EU-West,pet_care,5959.84,7.1,0,60,high,0.6,0,none,0.0,,
324,2025-06-20,EU-East,beauty,11378.34,3.9,0,60,low,0.31,0,none,0.0,,
1140,2025-05-05,EU-North,beauty,12378.15,2.7,0,30,low,0.57,0,none,0.0,,
632,2025-03-26,EU-South,beauty,10799.86,2.7,0,30,low,0.56,0,none,0.0,,
1362,2025-05-03,EU-West,pet_care,8486.54,1.4,0,30,low,0.56,0,none,0.0,,
779,2024-11-22,EU-North,home_appliance,13528.08,4.0,0,0,medium,0.52,0,none,0.0,,
908,2025-04-25,EU-West,beauty,3518.83,1.2,0,60,low,0.28,0,none,0.0,,
438,2024-07-13,EU-East,beauty,2884.47,2.7,0,30,low,0.54,0,none,0.0,,
120,2024-12-25,EU-North,home_appliance,10810.96,1.2,0,0,low,0.92,0,none,0.0,,
1086,2024-04-18,EU-North,beauty,8539.83,1.0,0,90,low,0.4,0,none,0.0,,
791,2024-12-02,EU-West,home_appliance,3366.91,5.1,0,30,low,0.77,0,none,0.0,,
342,2024-10-29,EU-South,home_appliance,20611.83,11.5,0,0,low,0.4,0,none,0.0,,
816,2024-08-16,EU-South,home_appliance,3002.29,7.1,0,60,low,0.41,0,none,0.0,,
3,2024-05-25,EU-South,pet_care,5447.67,2.8,0,30,medium,0.89,0,none,0.0,,
230,2025-04-01,EU-West,beauty,6141.78,4.8,0,0,medium,0.73,0,none,0.0,,
893,2024-03-11,EU-West,cleaning,16462.02,3.5,0,60,medium,0.51,0,none,0.0,,
